USAF= 007026 , name=WXPOD 7026                    , country=AF , elevation=+7026.0
USAF= 823530 , name=ALTAMIRA                      , country=BR , elevation=+0112.2
USAF= 823600 , name=TUCURUI AERO                  , country=BR , elevation=+0253.0
USAF= 823610 , name=TUCURUI                       , country=BR , elevation=+0253.0
USAF= 823760 , name=ZE DOCA                       , country=BR , elevation=+0046.0
USAF= 823820 , name=CHAPADINHA                    , country=BR , elevation=+0104.0
USAF= 823920 , name=SOBRAL                        , country=BR , elevation=+0083.0
USAF= 823970 , name=FORTALEZA                     , country=BR , elevation=+0026.0
USAF= 823980 , name=PINTO MARTINS INTL            , country=BR , elevation=+0025.0
USAF= 824000 , name=FERNANDO DE NORONHA           , country=BR , elevation=+0058.8
USAF= 824100 , name=BENJAMIN CONSTANT             , country=BR , elevation=+0065.0
USAF= 824110 , name=TABATINGA                     , country=BR , elevation=+0085.0
USAF= 824180 , name=CARAUARI                      , country=BR , elevation=+0066.0
USAF= 824250 , name=COARI                         , country=BR , elevation=+0046.0
USAF= 824440 , name=ITAITUBA                      , country=BR , elevation=+0033.5
USAF= 824450 , name=ITAITUBA                      , country=BR , elevation=+0045.0
USAF= 824600 , name=BACABAL                       , country=BR , elevation=+0025.0
USAF= 824760 , name=CAXIAS                        , country=BR , elevation=+0103.0
USAF= 824800 , name=PIRIPIRI                      , country=BR , elevation=+0161.0
USAF= 824870 , name=GUARAMIRANGA                  , country=BR , elevation=+0870.0
USAF= 824930 , name=JAGUARUANA                    , country=BR , elevation=+0012.0
USAF= 825330 , name=MANICORE                      , country=BR , elevation=+0053.0
USAF= 825620 , name=MARABA                        , country=BR , elevation=+0108.8
USAF= 825640 , name=PREFEITO RENATO MOREIRA       , country=BR , elevation=+0131.4
USAF= 825650 , name=IMPERATRIZ                    , country=BR , elevation=+0131.0
USAF= 825660 , name=IMPERATRIZ                    , country=BR , elevation=+0123.0
USAF= 825670 , name=CARAJAS                       , country=BR , elevation=+0621.2
USAF= 825680 , name=GRAJAU                        , country=BR , elevation=+0163.0
USAF= 825710 , name=BARRA DO CORDA                , country=BR , elevation=+0153.0
USAF= 825780 , name=TERESINA                      , country=BR , elevation=+0074.0
USAF= 825790 , name=SENADOR PETRONIO PORTELLA     , country=BR , elevation=+0066.8
USAF= 825830 , name=CRATEUS                       , country=BR , elevation=+0299.0
USAF= 825860 , name=QUIXERAMOBIM                  , country=BR , elevation=+0212.0
USAF= 825880 , name=MORADA NOVA                   , country=BR , elevation=+0044.0
USAF= 825900 , name=APODI                         , country=BR , elevation=+0065.0
USAF= 825910 , name=DIX SEPT ROSADO               , country=BR , elevation=+0023.5
USAF= 825940 , name=MACAU                         , country=BR , elevation=+0006.0
USAF= 825950 , name=CALCANHAR                     , country=BR , elevation=+0014.0
USAF= 825960 , name=CEARA-MIRIM                   , country=BR , elevation=+0061.0
USAF= 825980 , name=NATAL                         , country=BR , elevation=+0045.0
USAF= 825990 , name=AUGUSTO SEVERO                , country=BR , elevation=+0051.5
USAF= 825991 , name=MINISTRO VICTOR KONDER INTL   , country=BR , elevation=+0005.5
USAF= 826100 , name=EIRUNEPE                      , country=BR , elevation=+0104.0
USAF= 826400 , name=JACAREACANGA                  , country=BR , elevation=+0098.8
USAF= 826590 , name=ARAGUAINA                     , country=BR , elevation=+0228.0
USAF= 826680 , name=SAO FELIX DO XINGU            , country=BR , elevation=+0150.0
USAF= 826780 , name=FLORIANO                      , country=BR , elevation=+0127.0
USAF= 826830 , name=TAUA                          , country=BR , elevation=+0399.0
USAF= 826843 , name=CARAJAS/MARABA                , country=BR , elevation=+0618.0
USAF= 826860 , name=IGUATU                        , country=BR , elevation=+0217.0
USAF= 826890 , name=SAO GONCALO                   , country=BR , elevation=+0233.0
USAF= 826900 , name=SERIDO / CAICO                , country=BR , elevation=+0170.0
USAF= 826910 , name=FLORANIA                      , country=BR , elevation=+0324.0
USAF= 826930 , name=CRUZETA                       , country=BR , elevation=+0226.0
USAF= 827040 , name=CRUZEIRO DO SUL               , country=BR , elevation=+0194.2
USAF= 827230 , name=LABREA                        , country=BR , elevation=+0060.0
USAF= 827410 , name=ALTO TAPAJOS                  , country=BR , elevation=+0140.0
USAF= 827530 , name=OURICURI                      , country=BR , elevation=+0459.0
USAF= 827600 , name=BALSAS                        , country=BR , elevation=+0251.0
USAF= 827640 , name=CAROLINA                      , country=BR , elevation=+0172.2
USAF= 827641 , name=CARAJAS                       , country=BR , elevation=+0637.0
USAF= 827650 , name=CAROLINA                      , country=BR , elevation=+0193.0
USAF= 827680 , name=BALSAS / MARANHAO             , country=BR , elevation=+0283.0
USAF= 827710 , name=URUCUI                        , country=BR , elevation=+0187.0
USAF= 827770 , name=CAMPOS SALES                  , country=BR , elevation=+0583.0
USAF= 827800 , name=PICOS                         , country=BR , elevation=+0208.0
USAF= 827840 , name=BARBALHA                      , country=BR , elevation=+0409.0
USAF= 827890 , name=TRIUNFO                       , country=BR , elevation=+1020.0
USAF= 827910 , name=PATOS                         , country=BR , elevation=+0249.0
USAF= 827920 , name=MONTEIRO                      , country=BR , elevation=+0599.0
USAF= 827940 , name=MANAIRA                       , country=BR , elevation=+0015.0
USAF= 827950 , name=PRESIDENTE JOAO SUASSUNA      , country=BR , elevation=+0501.7
USAF= 827960 , name=CAMPINAGRANDE                 , country=BR , elevation=+0500.0
USAF= 827970 , name=SURUBIM                       , country=BR , elevation=+0418.0
USAF= 827980 , name=JOAO PESSOA                   , country=BR , elevation=+0007.0
USAF= 827981 , name=LAURO CARNEIRO DE LOYOLA      , country=BR , elevation=+0004.6
USAF= 828070 , name=TARAUACA                      , country=BR , elevation=+0190.0
USAF= 828080 , name=TARAUACA                      , country=BR , elevation=+0196.9
USAF= 828160 , name=BOCA DO ACRE                  , country=BR , elevation=+0119.0
USAF= 828240 , name=GOVERNADOR JORGE TEIXEIRA DE  , country=BR , elevation=+0089.6
USAF= 828250 , name=PORTO VELHO                   , country=BR , elevation=+0095.0
USAF= 828610 , name=CONCEICAO DO ARAGUAIA         , country=BR , elevation=+0199.0
USAF= 828630 , name=PEDRO AFONSO                  , country=BR , elevation=+0187.0
USAF= 828790 , name=S.JOAO DO PIAUI               , country=BR , elevation=+0235.0
USAF= 828820 , name=PAULISTANA                    , country=BR , elevation=+0375.0
USAF= 828860 , name=CABROBO                       , country=BR , elevation=+0341.0
USAF= 828930 , name=GARANHUNS                     , country=BR , elevation=+0823.0
USAF= 828950 , name=CARUARU                       , country=BR , elevation=+0529.0
USAF= 828960 , name=PESQUEIRA SOUTHWEST           , country=BR , elevation=+0705.0
USAF= 828981 , name=RECIFE  BRAZIL/IBURA FLD      , country=BR , elevation=+0009.0
USAF= 828990 , name=GUARARAPES GILBERTO FREYRE IN , country=BR , elevation=+0010.1
USAF= 829000 , name=RECIFE                        , country=BR , elevation=+0007.0
USAF= 829150 , name=RIO BRANCO                    , country=BR , elevation=+0160.0
USAF= 829170 , name=PRESIDENTE MEDICI             , country=BR , elevation=+0193.2
USAF= 829270 , name=COTRIGUACU *                  , country=BR , elevation=-0999.9
USAF= 829300 , name=CACHIMBO                      , country=BR , elevation=+0537.1
USAF= 829650 , name=ALTA FLORESTA                 , country=BR , elevation=+0288.6
USAF= 829654 , name=CACHIMBO                      , country=BR , elevation=+0551.0
USAF= 829700 , name=ALTO PARNAIBA *               , country=BR , elevation=-0999.9
USAF= 829750 , name=BOM JESUS DO PIAUI            , country=BR , elevation=+0331.0
USAF= 829760 , name=CARACOL                       , country=BR , elevation=+0523.0
USAF= 829790 , name=REMANSO                       , country=BR , elevation=+0401.0
USAF= 829830 , name=PETROLINA                     , country=BR , elevation=+0370.0
USAF= 829840 , name=SENADOR NILO COELHO           , country=BR , elevation=+0385.0
USAF= 829860 , name=PAULO AFONSO                  , country=BR , elevation=+0269.1
USAF= 829890 , name=AGUA BRANCA                   , country=BR , elevation=+0608.0
USAF= 829900 , name=PAO DE ACUCAR                 , country=BR , elevation=+0020.0
USAF= 829910 , name=PILAR EAST                    , country=BR , elevation=+0131.0
USAF= 829920 , name=PALMEIRO DOS INDIOS           , country=BR , elevation=+0275.0
USAF= 829930 , name=ZUMBI DOS PALMARES            , country=BR , elevation=+0118.0
USAF= 829940 , name=MACEIO                        , country=BR , elevation=+0065.0
USAF= 829960 , name=PORTO DE PEDRAS               , country=BR , elevation=+0051.0
USAF= 830100 , name=BRASILEIA                     , country=BR , elevation=+0260.0
USAF= 830320 , name=LAMBARI                       , country=BR , elevation=+0879.0
USAF= 830330 , name=PALMAS                        , country=BR , elevation=+0281.0
USAF= 830360 , name=SAO SEBASTIAO                 , country=BR , elevation=+0005.0
USAF= 830580 , name=SAO ROQUE/S. PAULO            , country=BR , elevation=-0999.9
USAF= 830630 , name=PORTO NACIONAL                , country=BR , elevation=+0265.2
USAF= 830640 , name=PORTO NACIONAL                , country=BR , elevation=+0239.0
USAF= 830650 , name=PALMAS AERO                   , country=BR , elevation=+0236.0
USAF= 830660 , name=SAO SEBASTIAO                 , country=BR , elevation=+0005.0
USAF= 830750 , name=GUARULHOS                     , country=BR , elevation=+0749.5
USAF= 830760 , name=IBIPETUBA                     , country=BR , elevation=+0450.0
USAF= 830880 , name=SENAR DO BOMFMI               , country=BR , elevation=+0558.0
USAF= 830900 , name=MONTE SANTO                   , country=BR , elevation=+0464.0
USAF= 830920 , name=FOZ DO SAO FRANCISCO          , country=BR , elevation=+0011.0
USAF= 830950 , name=SANTA MARIA                   , country=BR , elevation=+0007.0
USAF= 830960 , name=ARACAJU                       , country=BR , elevation=+0005.0
USAF= 830970 , name=PROPRIA                       , country=BR , elevation=+0019.0
USAF= 831000 , name=SAN PEDRO                     , country=BR , elevation=+0305.0
USAF= 831110 , name=RIO/JACAREPAGUA               , country=BR , elevation=+0003.0
USAF= 831170 , name=ILHA RASA                     , country=BR , elevation=+0075.0
USAF= 831560 , name=SANTA ISABEL MORRO            , country=BR , elevation=+0197.0
USAF= 831790 , name=BARRA                         , country=BR , elevation=+0402.0
USAF= 831820 , name=IRECE                         , country=BR , elevation=+0747.0
USAF= 831840 , name=MORRO DO CHAPEU               , country=BR , elevation=+1005.0
USAF= 831860 , name=JACOBINA                      , country=BR , elevation=+0485.0
USAF= 831900 , name=SERRINHA                      , country=BR , elevation=+0359.0
USAF= 831920 , name=CIPO *                        , country=BR , elevation=+0464.0
USAF= 831950 , name=ITABAIANINHA                  , country=BR , elevation=+0208.0
USAF= 832000 , name=FT PRINCIPE BEIRA             , country=BR , elevation=+0180.0
USAF= 832080 , name=VILHENA                       , country=BR , elevation=+0615.1
USAF= 832140 , name=MATUPA *                      , country=BR , elevation=-0999.9
USAF= 832200 , name=RIO XINGU                     , country=BR , elevation=+0300.0
USAF= 832210 , name=FEIRA DE SANTANA              , country=BR , elevation=+0231.0
USAF= 832220 , name=CRUZ DAS ALMAS                , country=BR , elevation=+0227.0
USAF= 832280 , name=PEIXE                         , country=BR , elevation=+0250.0
USAF= 832290 , name=SALVADOR                      , country=BR , elevation=+0051.0
USAF= 832310 , name=PARANA                        , country=BR , elevation=+0275.0
USAF= 832315 , name=CHAPADA DIAMANTINA            , country=BR , elevation=+0510.8
USAF= 832350 , name=TAGUATINGA                    , country=BR , elevation=+0604.0
USAF= 832360 , name=BARREIRAS                     , country=BR , elevation=+0439.0
USAF= 832420 , name=LENCOIS                       , country=BR , elevation=+0439.0
USAF= 832440 , name=ITABERABA                     , country=BR , elevation=+0249.0
USAF= 832480 , name=DEPUTADO LUIS EDUARDO MAGALHA , country=BR , elevation=+0019.5
USAF= 832490 , name=ALAGOINHAS                    , country=BR , elevation=+0132.0
USAF= 832620 , name=                              , country=   , elevation=       
USAF= 832640 , name=GLEBA CELESTE                 , country=BR , elevation=+0415.0
USAF= 832700 , name=CANARANA                      , country=BR , elevation=+0430.0
USAF= 832860 , name=CORRENTINA                    , country=BR , elevation=+0587.0
USAF= 832880 , name=BOM JESUS DA LAPA             , country=BR , elevation=+0443.2
USAF= 832890 , name=BOM JESUS DA LAPA AEROPORTO   , country=BR , elevation=+0441.0
USAF= 832920 , name=ITUACU                        , country=BR , elevation=+0533.0
USAF= 832950 , name=ITIRUCU (JAGUAQUARA)          , country=BR , elevation=+0756.0
USAF= 833020 , name=ALCOMAT *                     , country=BR , elevation=-0999.9
USAF= 833090 , name=DIAMANTINO                    , country=BR , elevation=+0286.0
USAF= 833190 , name=NOVA XAVANTINA                , country=BR , elevation=+0315.0
USAF= 833320 , name=POSSE                         , country=BR , elevation=+0826.0
USAF= 833340 , name=FORMOSO                       , country=BR , elevation=+0840.0
USAF= 833380 , name=ESPINOSA *                    , country=BR , elevation=-0999.9
USAF= 833390 , name=CAETITE                       , country=BR , elevation=+0882.0
USAF= 833440 , name=VITORIA DA CONQUISTA          , country=BR , elevation=+0913.8
USAF= 833470 , name=                              , country=   , elevation=       
USAF= 833480 , name=ILHEUS                        , country=BR , elevation=+0060.0
USAF= 833490 , name=ILHEUS                        , country=BR , elevation=+0004.6
USAF= 833520 , name=BOGUS BRAZILIAN               , country=BR , elevation=       
USAF= 833580 , name=POXOREO (POXOREU)             , country=BR , elevation=+0450.0
